,sample,host,date,nsp7,nsp10,nsp9,rdrpb,e,orf4a,nsp2,n,nsp8,nsp4,orf8b,nsp3,nendou,m,rdrpa,nsp1,orf5,hel,2omethyltransferase,exon,s2,orf3,s1,nsp6,orf4b,nsp5
460,KX154691,Human,2016.1516393442623,0.0,0.007142857142857143,0.0,5.0,0.008032128514056224,0.012121212121212121,0.0025252525252525255,0.0008051529790660225,0.0,0.0026298487836949377,0.008849557522123894,0.005122769828652182,0.0009718172983479105,0.004545454545454545,0.0,0.0034542314335060447,0.002962962962962963,0.0,1.0,0.004452926208651399,0.0011074197120708748,0.016025641025641024,0.00273224043715847,0.0,0.005398110661268556,0.0
461,MG011347,Human,2016.198087431694,0.0,0.009523809523809525,0.0,4.0,0.008032128514056224,0.012121212121212121,0.0015151515151515152,0.0024154589371980675,0.0,0.003287310979618672,0.011799410029498525,0.004946122593181417,0.0009718172983479105,0.006060606060606061,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0016611295681063123,0.01282051282051282,0.0018214936247723133,0.0,0.005398110661268556,0.0
462,KX154690,Human,2016.0833333333333,0.0,0.009523809523809525,0.0,4.0,0.008032128514056224,0.00909090909090909,0.00202020202020202,0.001610305958132045,0.0,0.003287310979618672,0.008849557522123894,0.005476064299593711,0.0029154518950437317,0.004545454545454545,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.004452926208651399,0.0011074197120708748,0.01282051282051282,0.002276867030965392,0.0,0.004048582995951417,0.0
463,MN655011,Camel,2016.4166666666667,0.0,0.009523809523809525,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0025252525252525255,0.0008051529790660225,0.0,0.003287310979618672,0.008849557522123894,0.005122769828652182,0.0029154518950437317,0.004545454545454545,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.005089058524173028,0.0011074197120708748,0.016025641025641024,0.00273224043715847,0.0,0.004048582995951417,0.0
464,MN655017,Camel,2016.2472677595629,0.0,0.009523809523809525,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0025252525252525255,0.0008051529790660225,0.0,0.003287310979618672,0.008849557522123894,0.004946122593181417,0.0029154518950437317,0.004545454545454545,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.005089058524173028,0.0011074197120708748,0.016025641025641024,0.00273224043715847,0.0,0.004048582995951417,0.0
465,MH310909,Human,2017.341095890411,0.0,0.009523809523809525,0.0,5.0,0.008032128514056224,0.00909090909090909,0.00404040404040404,0.0008051529790660225,0.0,0.003287310979618672,0.011799410029498525,0.006006006006006006,0.0029154518950437317,0.004545454545454545,0.0,0.0034542314335060447,0.007407407407407408,0.0005574136008918618,0.0,0.004452926208651399,0.0011074197120708748,0.019230769230769232,0.00273224043715847,0.0,0.004048582995951417,0.0
466,MN654988,Camel,2017.443766420919,0.0,0.009523809523809525,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0035353535353535356,0.0008051529790660225,0.0,0.003287310979618672,0.008849557522123894,0.005652711535064477,0.0029154518950437317,0.004545454545454545,0.0,0.0034542314335060447,0.0044444444444444444,0.0,0.0,0.004452926208651399,0.0011074197120708748,0.016025641025641024,0.0031876138433515485,0.0,0.004048582995951417,0.0
467,MN655014,Camel,2017.332230487165,0.0,0.009523809523809525,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0035353535353535356,0.0008051529790660225,0.0,0.0039447731755424065,0.008849557522123894,0.005476064299593711,0.0029154518950437317,0.004545454545454545,0.0,0.0034542314335060447,0.0044444444444444444,0.0,0.0,0.004452926208651399,0.0011074197120708748,0.016025641025641024,0.0031876138433515485,0.0,0.004048582995951417,0.0
468,MN654987,Camel,2017.332230487165,0.0,0.009523809523809525,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0035353535353535356,0.0008051529790660225,0.0,0.0039447731755424065,0.008849557522123894,0.005476064299593711,0.0029154518950437317,0.004545454545454545,0.0,0.0034542314335060447,0.0044444444444444444,0.0,0.0,0.004452926208651399,0.0011074197120708748,0.016025641025641024,0.0031876138433515485,0.0,0.004048582995951417,0.0
469,MN654979,Camel,2017.332230487165,0.0,0.009523809523809525,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0035353535353535356,0.0008051529790660225,0.0,0.0039447731755424065,0.008849557522123894,0.005476064299593711,0.0029154518950437317,0.004545454545454545,0.0,0.0034542314335060447,0.0044444444444444444,0.0,0.0,0.004452926208651399,0.0011074197120708748,0.016025641025641024,0.0031876138433515485,0.0,0.004048582995951417,0.0
470,MN654977,Camel,2017.39656822185,0.0,0.009523809523809525,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0035353535353535356,0.0008051529790660225,0.0,0.0039447731755424065,0.008849557522123894,0.005652711535064477,0.0029154518950437317,0.004545454545454545,0.0,0.0034542314335060447,0.0044444444444444444,0.0,0.0,0.004452926208651399,0.0011074197120708748,0.016025641025641024,0.0031876138433515485,0.0,0.004048582995951417,0.0
471,MN655012,Camel,2017.39656822185,0.0,0.009523809523809525,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0035353535353535356,0.0008051529790660225,0.0,0.0039447731755424065,0.008849557522123894,0.005652711535064477,0.0029154518950437317,0.004545454545454545,0.0,0.0034542314335060447,0.0044444444444444444,0.0,0.0,0.004452926208651399,0.0011074197120708748,0.016025641025641024,0.0031876138433515485,0.0,0.004048582995951417,0.0
472,MN654993,Camel,2017.39656822185,0.0,0.009523809523809525,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0035353535353535356,0.0008051529790660225,0.0,0.0039447731755424065,0.008849557522123894,0.005652711535064477,0.0029154518950437317,0.004545454545454545,0.0,0.0034542314335060447,0.0044444444444444444,0.0,0.0,0.004452926208651399,0.0011074197120708748,0.016025641025641024,0.0031876138433515485,0.0,0.004048582995951417,0.0
473,MN655015,Camel,2017.39656822185,0.0,0.009523809523809525,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0035353535353535356,0.0008051529790660225,0.0,0.0039447731755424065,0.008849557522123894,0.005652711535064477,0.0029154518950437317,0.004545454545454545,0.0,0.0034542314335060447,0.0044444444444444444,0.0,0.0,0.004452926208651399,0.0011074197120708748,0.016025641025641024,0.0031876138433515485,0.0,0.004048582995951417,0.0
474,KU233363,Human,2015.489940206608,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0015151515151515152,0.001610305958132045,0.0,0.0026298487836949377,0.008849557522123894,0.005122769828652182,0.0009718172983479105,0.004545454545454545,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.01282051282051282,0.0018214936247723133,0.0,0.004048582995951417,0.0
475,MF000457,Human,2015.6479452054793,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0015151515151515152,0.0024154589371980675,0.0,0.0026298487836949377,0.008849557522123894,0.005122769828652182,0.0009718172983479105,0.004545454545454545,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.01282051282051282,0.0018214936247723133,0.0,0.004048582995951417,0.0
476,MF000460,Human,2015.6616438356164,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0015151515151515152,0.001610305958132045,0.0,0.0026298487836949377,0.008849557522123894,0.004946122593181417,0.0009718172983479105,0.004545454545454545,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.01282051282051282,0.0018214936247723133,0.0,0.004048582995951417,0.0
477,MF741829,Human,2015.6616438356164,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0015151515151515152,0.001610305958132045,0.0,0.0026298487836949377,0.008849557522123894,0.004946122593181417,0.0009718172983479105,0.004545454545454545,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.01282051282051282,0.0018214936247723133,0.0,0.004048582995951417,0.0
478,MF741836,Human,2015.7246575342465,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.012121212121212121,0.0015151515151515152,0.001610305958132045,0.0,0.0026298487836949377,0.008849557522123894,0.004946122593181417,0.0009718172983479105,0.004545454545454545,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.01282051282051282,0.0018214936247723133,0.0,0.004048582995951417,0.0
479,MF000459,Human,2015.6835616438357,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.012121212121212121,0.0015151515151515152,0.001610305958132045,0.0,0.0026298487836949377,0.008849557522123894,0.004946122593181417,0.0009718172983479105,0.004545454545454545,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.01282051282051282,0.0018214936247723133,0.0,0.004048582995951417,0.0
480,KU233362,Human,2015.8591042080984,0.0,0.007142857142857143,0.0,5.0,0.008032128514056224,0.015151515151515152,0.0015151515151515152,0.001610305958132045,0.0,0.003287310979618672,0.008849557522123894,0.004946122593181417,0.0009718172983479105,0.004545454545454545,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.01282051282051282,0.0018214936247723133,0.0,0.005398110661268556,0.0
481,MF741833,Human,2015.7109589041097,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.015151515151515152,0.0015151515151515152,0.001610305958132045,0.0,0.003287310979618672,0.008849557522123894,0.004946122593181417,0.0009718172983479105,0.004545454545454545,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.01282051282051282,0.0018214936247723133,0.0,0.005398110661268556,0.0
482,MF741834,Human,2015.7164383561644,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.012121212121212121,0.0015151515151515152,0.001610305958132045,0.0,0.003287310979618672,0.008849557522123894,0.004946122593181417,0.0009718172983479105,0.004545454545454545,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.01282051282051282,0.0018214936247723133,0.0,0.004048582995951417,0.0
483,MF000458,Human,2015.7164383561644,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.012121212121212121,0.0015151515151515152,0.001610305958132045,0.0,0.003287310979618672,0.008849557522123894,0.004946122593181417,0.0009718172983479105,0.004545454545454545,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.01282051282051282,0.0018214936247723133,0.0,0.004048582995951417,0.0
485,MT226601,Camel,2017.0863013698631,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.00909090909090909,0.00202020202020202,0.001610305958132045,0.0,0.0026298487836949377,0.011799410029498525,0.005122769828652182,0.0029154518950437317,0.004545454545454545,0.0,0.0034542314335060447,0.002962962962962963,0.0005574136008918618,0.0,0.004452926208651399,0.0016611295681063123,0.01282051282051282,0.0031876138433515485,0.001141552511415525,0.004048582995951417,0.0
486,MN655002,Camel,2017.3301369863013,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0015151515151515152,0.0008051529790660225,0.0,0.0026298487836949377,0.008849557522123894,0.005476064299593711,0.004859086491739553,0.004545454545454545,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.005089058524173028,0.0011074197120708748,0.016025641025641024,0.00273224043715847,0.001141552511415525,0.004048582995951417,0.0
487,MN655010,Camel,2017.3301369863013,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0015151515151515152,0.0008051529790660225,0.0,0.0026298487836949377,0.008849557522123894,0.005476064299593711,0.0029154518950437317,0.004545454545454545,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.004452926208651399,0.0011074197120708748,0.016025641025641024,0.00273224043715847,0.001141552511415525,0.004048582995951417,0.0
488,MN655007,Camel,2017.39656822185,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0015151515151515152,0.0008051529790660225,0.0,0.0026298487836949377,0.008849557522123894,0.005652711535064477,0.0029154518950437317,0.004545454545454545,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.004452926208651399,0.0011074197120708748,0.016025641025641024,0.00273224043715847,0.001141552511415525,0.004048582995951417,0.0
489,MN654998,Camel,2017.39656822185,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0015151515151515152,0.0008051529790660225,0.0,0.0026298487836949377,0.008849557522123894,0.005652711535064477,0.0029154518950437317,0.004545454545454545,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.004452926208651399,0.0011074197120708748,0.016025641025641024,0.00273224043715847,0.001141552511415525,0.004048582995951417,0.0
490,MN654985,Camel,2017.39656822185,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0015151515151515152,0.0008051529790660225,0.0,0.0026298487836949377,0.008849557522123894,0.005652711535064477,0.0029154518950437317,0.004545454545454545,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.004452926208651399,0.0011074197120708748,0.016025641025641024,0.00273224043715847,0.001141552511415525,0.004048582995951417,0.0
491,MN655003,Camel,2017.39656822185,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0015151515151515152,0.0008051529790660225,0.0,0.0026298487836949377,0.008849557522123894,0.005652711535064477,0.0029154518950437317,0.004545454545454545,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.004452926208651399,0.0011074197120708748,0.016025641025641024,0.00273224043715847,0.001141552511415525,0.004048582995951417,0.0
492,MT226600,Camel,2017.0863013698631,0.0,0.009523809523809525,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0015151515151515152,0.001610305958132045,0.0,0.0026298487836949377,0.011799410029498525,0.0047694753577106515,0.0029154518950437317,0.004545454545454545,0.0,0.0034542314335060447,0.0044444444444444444,0.0005574136008918618,0.0,0.005089058524173028,0.0016611295681063123,0.01282051282051282,0.0031876138433515485,0.0,0.004048582995951417,0.0
493,MT226603,Camel,2017.0863013698631,0.0,0.009523809523809525,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0025252525252525255,0.001610305958132045,0.0,0.0026298487836949377,0.011799410029498525,0.004946122593181417,0.0029154518950437317,0.004545454545454545,0.0,0.0034542314335060447,0.0044444444444444444,0.0005574136008918618,0.0,0.004452926208651399,0.0016611295681063123,0.01282051282051282,0.004098360655737705,0.0,0.004048582995951417,0.0
494,MT226607,Camel,2017.0863013698631,0.0,0.009523809523809525,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0025252525252525255,0.001610305958132045,0.0,0.0026298487836949377,0.011799410029498525,0.005476064299593711,0.004859086491739553,0.006060606060606061,0.0,0.0034542314335060447,0.0044444444444444444,0.0016722408026755853,0.0,0.0057251908396946565,0.0016611295681063123,0.01282051282051282,0.0031876138433515485,0.0,0.004048582995951417,0.0
496,MN654986,Camel,2017.337088899375,0.0,0.009523809523809525,0.0,4.0,0.008032128514056224,0.012121212121212121,0.00202020202020202,0.0008051529790660225,0.0,0.003287310979618672,0.008849557522123894,0.00688924218335983,0.0058309037900874635,0.004545454545454545,0.0,0.0051813471502590676,0.002962962962962963,0.0005574136008918618,0.0,0.0057251908396946565,0.0011074197120708748,0.016025641025641024,0.004098360655737705,0.0,0.004048582995951417,0.0
497,MN654974,Camel,2017.3370847486615,0.0,0.009523809523809525,0.0,4.0,0.008032128514056224,0.012121212121212121,0.00202020202020202,0.0008051529790660225,0.0,0.003287310979618672,0.008849557522123894,0.00688924218335983,0.0058309037900874635,0.004545454545454545,0.0,0.0051813471502590676,0.002962962962962963,0.0005574136008918618,0.0,0.0057251908396946565,0.0011074197120708748,0.016025641025641024,0.004098360655737705,0.0,0.004048582995951417,0.0
498,MN654981,Camel,2017.256529618992,0.0,0.009523809523809525,0.0,4.0,0.008032128514056224,0.012121212121212121,0.00202020202020202,0.0008051529790660225,0.0,0.003287310979618672,0.008849557522123894,0.00688924218335983,0.0058309037900874635,0.004545454545454545,0.0,0.0051813471502590676,0.002962962962962963,0.0005574136008918618,0.0,0.0057251908396946565,0.0011074197120708748,0.016025641025641024,0.004098360655737705,0.0,0.004048582995951417,0.0
499,MG912596,Human,2017.4178082191781,0.0,0.009523809523809525,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0015151515151515152,0.0024154589371980675,0.0,0.0039447731755424065,0.011799410029498525,0.0067125949478890655,0.0029154518950437317,0.006060606060606061,0.0,0.0034542314335060447,0.002962962962962963,0.0005574136008918618,0.0,0.005089058524173028,0.0011074197120708748,0.016025641025641024,0.0036429872495446266,0.0,0.004048582995951417,0.0010893246187363835
500,MG912602,Human,2017.445205479452,0.0,0.009523809523809525,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0015151515151515152,0.0024154589371980675,0.0,0.003287310979618672,0.011799410029498525,0.0067125949478890655,0.0029154518950437317,0.006060606060606061,0.0,0.0034542314335060447,0.002962962962962963,0.0005574136008918618,0.0,0.005089058524173028,0.0011074197120708748,0.016025641025641024,0.0036429872495446266,0.0,0.004048582995951417,0.0010893246187363835
501,MG912597,Human,2017.4178082191781,0.0,0.009523809523809525,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0015151515151515152,0.0024154589371980675,0.0,0.003287310979618672,0.011799410029498525,0.0067125949478890655,0.0029154518950437317,0.006060606060606061,0.0,0.0034542314335060447,0.002962962962962963,0.0005574136008918618,0.0,0.005089058524173028,0.0011074197120708748,0.016025641025641024,0.0036429872495446266,0.0,0.004048582995951417,0.0010893246187363835
502,MG912604,Human,2017.4534246575342,0.0,0.009523809523809525,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0015151515151515152,0.0024154589371980675,0.0,0.003287310979618672,0.011799410029498525,0.0067125949478890655,0.0029154518950437317,0.006060606060606061,0.0,0.0034542314335060447,0.002962962962962963,0.0005574136008918618,0.0,0.005089058524173028,0.0011074197120708748,0.016025641025641024,0.0036429872495446266,0.0,0.004048582995951417,0.0010893246187363835
503,MG912603,Human,2017.445205479452,0.0,0.009523809523809525,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0015151515151515152,0.0024154589371980675,0.0,0.003287310979618672,0.011799410029498525,0.0067125949478890655,0.0029154518950437317,0.006060606060606061,0.0,0.0034542314335060447,0.002962962962962963,0.0005574136008918618,0.0,0.005089058524173028,0.0011074197120708748,0.016025641025641024,0.0036429872495446266,0.0,0.004048582995951417,0.0010893246187363835
504,MN654976,Camel,2014.9284585997214,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0015151515151515152,0.0008051529790660225,0.0,0.0026298487836949377,0.011799410029498525,0.004946122593181417,0.0009718172983479105,0.0030303030303030303,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.01282051282051282,0.0018214936247723133,0.0,0.005398110661268556,0.0
505,MN654997,Camel,2015.466671657959,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0015151515151515152,0.0008051529790660225,0.0,0.0026298487836949377,0.011799410029498525,0.005476064299593711,0.001943634596695821,0.0030303030303030303,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.004452926208651399,0.0011074197120708748,0.01282051282051282,0.0018214936247723133,0.0,0.005398110661268556,0.0
506,MN654984,Camel,2015.397693211722,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0015151515151515152,0.0008051529790660225,0.0,0.0026298487836949377,0.011799410029498525,0.005299417064122946,0.001943634596695821,0.0030303030303030303,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.004452926208651399,0.0011074197120708748,0.016025641025641024,0.0018214936247723133,0.0,0.005398110661268556,0.0
507,MN654990,Camel,2016.115029817557,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0015151515151515152,0.001610305958132045,0.0,0.0026298487836949377,0.014749262536873156,0.005652711535064477,0.0029154518950437317,0.0030303030303030303,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.005089058524173028,0.0011074197120708748,0.016025641025641024,0.0018214936247723133,0.0,0.005398110661268556,0.0
508,MN655004,Camel,2015.7343729239174,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0015151515151515152,0.001610305958132045,0.0,0.0026298487836949377,0.014749262536873156,0.005476064299593711,0.001943634596695821,0.0030303030303030303,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.004452926208651399,0.0011074197120708748,0.016025641025641024,0.0018214936247723133,0.0,0.005398110661268556,0.0
509,KX154684,Human,2016.0860655737704,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.012121212121212121,0.00202020202020202,0.0008051529790660225,0.0,0.0026298487836949377,0.011799410029498525,0.005652711535064477,0.0009718172983479105,0.0030303030303030303,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.01282051282051282,0.0018214936247723133,0.001141552511415525,0.004048582995951417,0.0
510,MT226602,Camel,2017.0863013698631,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.012121212121212121,0.00202020202020202,0.0008051529790660225,0.0,0.0026298487836949377,0.011799410029498525,0.006006006006006006,0.001943634596695821,0.0030303030303030303,0.0,0.0034542314335060447,0.0044444444444444444,0.002229654403567447,0.0,0.004452926208651399,0.0016611295681063123,0.01282051282051282,0.0031876138433515485,0.0,0.004048582995951417,0.0
511,MT226605,Camel,2017.0863013698631,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.012121212121212121,0.0015151515151515152,0.0008051529790660225,0.0,0.0026298487836949377,0.011799410029498525,0.005829358770535241,0.0009718172983479105,0.0030303030303030303,0.0,0.0034542314335060447,0.002962962962962963,0.002229654403567447,0.0,0.003816793893129771,0.0016611295681063123,0.01282051282051282,0.00273224043715847,0.001141552511415525,0.004048582995951417,0.0010893246187363835
512,MN654972,Camel,2016.4166666666667,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.012121212121212121,0.0025252525252525255,0.0008051529790660225,0.0,0.003287310979618672,0.011799410029498525,0.005476064299593711,0.001943634596695821,0.0030303030303030303,0.0,0.0034542314335060447,0.005925925925925926,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.01282051282051282,0.002276867030965392,0.0,0.004048582995951417,0.0
513,MN654980,Camel,2016.2472677595629,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.012121212121212121,0.0025252525252525255,0.0008051529790660225,0.0,0.003287310979618672,0.011799410029498525,0.005476064299593711,0.0029154518950437317,0.0030303030303030303,0.0,0.0034542314335060447,0.005925925925925926,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.01282051282051282,0.002276867030965392,0.0,0.004048582995951417,0.0
514,MK129253,Human,2018.8013698630136,0.0,0.007142857142857143,0.0,5.0,0.008032128514056224,0.015151515151515152,0.00202020202020202,0.004025764895330112,0.0,0.0026298487836949377,0.014749262536873156,0.0067125949478890655,0.0029154518950437317,0.007575757575757576,0.0,0.0034542314335060447,0.0044444444444444444,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.019230769230769232,0.0018214936247723133,0.001141552511415525,0.004048582995951417,0.0010893246187363835
515,MN655016,Camel,2015.9136986301369,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.015151515151515152,0.0015151515151515152,0.0008051529790660225,0.0,0.0026298487836949377,0.011799410029498525,0.005476064299593711,0.0009718172983479105,0.0030303030303030303,0.0,0.0069084628670120895,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.022435897435897436,0.0018214936247723133,0.001141552511415525,0.004048582995951417,0.0
516,MN654994,Camel,2017.2479452054795,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.012121212121212121,0.0015151515151515152,0.001610305958132045,0.0,0.0026298487836949377,0.011799410029498525,0.006006006006006006,0.0009718172983479105,0.0030303030303030303,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.004452926208651399,0.0011074197120708748,0.016025641025641024,0.00273224043715847,0.0,0.004048582995951417,0.0
517,MN654983,Camel,2017.9976320885016,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.012121212121212121,0.0015151515151515152,0.001610305958132045,0.0016750418760469012,0.0026298487836949377,0.014749262536873156,0.00724253665430136,0.0009718172983479105,0.0030303030303030303,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.005089058524173028,0.0011074197120708748,0.016025641025641024,0.00273224043715847,0.0,0.005398110661268556,0.0
518,MN655005,Camel,2017.9976320885016,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.012121212121212121,0.0015151515151515152,0.001610305958132045,0.0016750418760469012,0.0026298487836949377,0.014749262536873156,0.00724253665430136,0.0009718172983479105,0.0030303030303030303,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.005089058524173028,0.0011074197120708748,0.016025641025641024,0.00273224043715847,0.0,0.005398110661268556,0.0
519,MN654999,Camel,2017.9976320885016,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.012121212121212121,0.0015151515151515152,0.001610305958132045,0.0016750418760469012,0.0026298487836949377,0.014749262536873156,0.00724253665430136,0.0009718172983479105,0.0030303030303030303,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.005089058524173028,0.0011074197120708748,0.016025641025641024,0.00273224043715847,0.0,0.005398110661268556,0.0
520,MN655009,Camel,2017.9976320885016,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.012121212121212121,0.0015151515151515152,0.001610305958132045,0.0016750418760469012,0.0026298487836949377,0.014749262536873156,0.00724253665430136,0.0009718172983479105,0.0030303030303030303,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.005089058524173028,0.0011074197120708748,0.016025641025641024,0.00273224043715847,0.0,0.005398110661268556,0.0
521,OQ423284,Camel,2016.9986338797814,0.0,0.007142857142857143,0.0,5.0,0.008032128514056224,0.015151515151515152,0.0015151515151515152,0.00322061191626409,0.0,0.003287310979618672,0.014749262536873156,0.006006006006006006,0.0009718172983479105,0.004545454545454545,0.0,0.0034542314335060447,0.002962962962962963,0.0005574136008918618,0.0,0.004452926208651399,0.0011074197120708748,0.016025641025641024,0.00273224043715847,0.0,0.005398110661268556,0.0
522,MN654970,Camel,2016.5806010928961,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.012121212121212121,0.0015151515151515152,0.00322061191626409,0.0,0.0026298487836949377,0.014749262536873156,0.005829358770535241,0.0009718172983479105,0.0030303030303030303,0.0,0.0034542314335060447,0.005925925925925926,0.0005574136008918618,0.0,0.004452926208651399,0.0011074197120708748,0.016025641025641024,0.002276867030965392,0.0,0.004048582995951417,0.0
523,MN654975,Camel,2016.4986338797814,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.012121212121212121,0.0015151515151515152,0.00322061191626409,0.0,0.0026298487836949377,0.014749262536873156,0.005829358770535241,0.0009718172983479105,0.0030303030303030303,0.0,0.0034542314335060447,0.0044444444444444444,0.0005574136008918618,0.0,0.004452926208651399,0.0011074197120708748,0.016025641025641024,0.002276867030965392,0.0,0.004048582995951417,0.0
524,MN654996,Camel,2016.2863155673072,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.012121212121212121,0.0015151515151515152,0.0008051529790660225,0.0,0.0026298487836949377,0.011799410029498525,0.005652711535064477,0.0009718172983479105,0.0030303030303030303,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.004452926208651399,0.0011074197120708748,0.01282051282051282,0.0018214936247723133,0.0,0.004048582995951417,0.0
