,sample,date,nsp1,nsp2,nsp3,nsp4,nsp5,nsp6,nsp7,nsp8,nsp9,nsp10,rdrp,hel,exon,nendou,2omethyltransferase,s1,s2,orf3,orf4a,orf4b,orf5,e,m,orf8b,n
224,MW086532,2016.3462450376232,0.010362694300518135,0.007575757575757576,0.007419183889772125,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0016722408026755853,0.003816793893129771,0.0029154518950437317,0.006600660066006601,0.00546448087431694,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.012145748987854251,0.0,0.0,0.00909090909090909,0.0,0.004830917874396135
225,MW086533,2016.3462450376232,0.010362694300518135,0.007575757575757576,0.007419183889772125,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0016722408026755853,0.003816793893129771,0.0029154518950437317,0.006600660066006601,0.00546448087431694,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.012145748987854251,0.0,0.0,0.00909090909090909,0.0,0.004830917874396135
226,KT368870,2015.16301369863,0.010362694300518135,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0033003300330033004,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
227,KT368826,2014.5794520547945,0.010362694300518135,0.004545454545454545,0.007419183889772125,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.003816793893129771,0.0029154518950437317,0.0,0.004098360655737705,0.0033222591362126247,0.028846153846153848,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.017699115044247787,0.0024154589371980675
228,KT368834,2014.9923587727994,0.010362694300518135,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.004098360655737705,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.008849557522123894,0.0
229,KT368833,2014.9188217998149,0.010362694300518135,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
230,KT368889,2015.2452054794521,0.010362694300518135,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0016722408026755853,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.008097165991902834,0.0,0.0,0.00909090909090909,0.0,0.0
231,KT368874,2015.16301369863,0.010362694300518135,0.0030303030303030303,0.00688924218335983,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.008097165991902834,0.0,0.0,0.00909090909090909,0.0,0.0
232,KT368872,2015.2452054794521,0.010362694300518135,0.0030303030303030303,0.00688924218335983,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
233,KT368873,2015.16301369863,0.010362694300518135,0.0030303030303030303,0.00688924218335983,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.008849557522123894,0.0
234,KT368886,2015.2479452054795,0.010362694300518135,0.0030303030303030303,0.00688924218335983,0.0039447731755424065,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0058309037900874635,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.013636363636363636,0.0,0.0024154589371980675
235,KT368885,2015.2479452054795,0.010362694300518135,0.0030303030303030303,0.00688924218335983,0.0039447731755424065,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0058309037900874635,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.013636363636363636,0.0,0.0024154589371980675
236,KT368884,2015.2479452054795,0.010362694300518135,0.0030303030303030303,0.00688924218335983,0.0039447731755424065,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0058309037900874635,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.013636363636363636,0.0,0.0024154589371980675
237,KT368880,2015.297007844269,0.010362694300518135,0.0030303030303030303,0.00688924218335983,0.0039447731755424065,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0058309037900874635,0.0,0.00273224043715847,0.0049833887043189366,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.013636363636363636,0.0,0.0024154589371980675
238,KT368881,2015.297007844269,0.010362694300518135,0.0030303030303030303,0.00688924218335983,0.0039447731755424065,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0058309037900874635,0.0,0.00273224043715847,0.0049833887043189366,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.013636363636363636,0.0,0.0024154589371980675
239,MN403101,2019.16301369863,0.010362694300518135,0.0030303030303030303,0.00688924218335983,0.0039447731755424065,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0058309037900874635,0.0,0.004098360655737705,0.0049833887043189366,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.013636363636363636,0.0,0.0024154589371980675
240,KT368883,2015.2479452054795,0.010362694300518135,0.0030303030303030303,0.00688924218335983,0.0039447731755424065,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0058309037900874635,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.013636363636363636,0.0,0.0024154589371980675
241,KT368882,2015.2479452054795,0.010362694300518135,0.0030303030303030303,0.00688924218335983,0.0039447731755424065,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0058309037900874635,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.013636363636363636,0.0,0.0024154589371980675
242,KT368847,2014.8808731812064,0.010362694300518135,0.004545454545454545,0.00688924218335983,0.0039447731755424065,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0049833887043189366,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0024154589371980675
243,KT368848,2014.8342465753424,0.010362694300518135,0.004545454545454545,0.00688924218335983,0.0039447731755424065,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0049833887043189366,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
244,KT368846,2014.8342465753424,0.010362694300518135,0.004545454545454545,0.00688924218335983,0.0039447731755424065,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0049833887043189366,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
245,KT368836,2014.9447843670707,0.010362694300518135,0.004545454545454545,0.00688924218335983,0.0039447731755424065,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.004098360655737705,0.0049833887043189366,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
246,KT368838,2014.9447843670707,0.010362694300518135,0.004545454545454545,0.00688924218335983,0.0039447731755424065,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.004098360655737705,0.0049833887043189366,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
247,KT368835,2014.9209572989123,0.010362694300518135,0.004545454545454545,0.00688924218335983,0.0039447731755424065,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0049833887043189366,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
248,KT368842,2014.9209572989123,0.010362694300518135,0.004545454545454545,0.00688924218335983,0.0039447731755424065,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0049833887043189366,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
249,KT368839,2014.9209572989123,0.010362694300518135,0.004545454545454545,0.00688924218335983,0.0039447731755424065,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0049833887043189366,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
250,KT368837,2014.9209572989123,0.010362694300518135,0.004545454545454545,0.00688924218335983,0.0039447731755424065,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0049833887043189366,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
251,KT368840,2014.9209572989123,0.010362694300518135,0.004545454545454545,0.00688924218335983,0.0039447731755424065,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0049833887043189366,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
252,KT368841,2014.9209572989123,0.010362694300518135,0.004545454545454545,0.00688924218335983,0.0039447731755424065,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0049833887043189366,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
253,KT368861,2015.0835616438355,0.010362694300518135,0.006060606060606061,0.00688924218335983,0.005917159763313609,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0049833887043189366,0.028846153846153848,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.008849557522123894,0.0
254,KT368860,2015.0490496351847,0.010362694300518135,0.006060606060606061,0.00688924218335983,0.005917159763313609,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0049833887043189366,0.028846153846153848,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.008849557522123894,0.0
255,KT368858,2015.0490496351847,0.010362694300518135,0.006060606060606061,0.00688924218335983,0.005917159763313609,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0049833887043189366,0.028846153846153848,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.008849557522123894,0.0
256,KT368859,2015.0490496351847,0.010362694300518135,0.006060606060606061,0.00688924218335983,0.005917159763313609,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0049833887043189366,0.028846153846153848,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.008849557522123894,0.0
257,KT368865,2015.0657228415746,0.010362694300518135,0.006060606060606061,0.00688924218335983,0.007889546351084813,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0049833887043189366,0.028846153846153848,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.008849557522123894,0.0
258,KT368863,2015.0657228415746,0.010362694300518135,0.006060606060606061,0.00688924218335983,0.007889546351084813,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0049833887043189366,0.028846153846153848,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.008849557522123894,0.0
259,KT368862,2015.0657228415746,0.010362694300518135,0.006060606060606061,0.00688924218335983,0.007889546351084813,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0049833887043189366,0.028846153846153848,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.008849557522123894,0.0
260,KT368864,2015.0657228415746,0.010362694300518135,0.006060606060606061,0.00688924218335983,0.007889546351084813,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0049833887043189366,0.028846153846153848,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.008849557522123894,0.0
261,MF598617,2015.2452054794521,0.010362694300518135,0.006060606060606061,0.007419183889772125,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.003816793893129771,0.0029154518950437317,0.0,0.00273224043715847,0.0049833887043189366,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
262,KT368888,2015.327397260274,0.02072538860103627,0.004545454545454545,0.00688924218335983,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0058309037900874635,0.0,0.00273224043715847,0.0049833887043189366,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
263,MF598616,2015.2452054794521,0.010362694300518135,0.0030303030303030303,0.00688924218335983,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.003816793893129771,0.0029154518950437317,0.0,0.004098360655737705,0.0033222591362126247,0.028846153846153848,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.008849557522123894,0.0
264,MF598620,2015.2452054794521,0.010362694300518135,0.0030303030303030303,0.00688924218335983,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0058309037900874635,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.008097165991902834,0.0,0.0,0.00909090909090909,0.0,0.0
265,MF598606,2015.190256284095,0.010362694300518135,0.0030303030303030303,0.007419183889772125,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0058309037900874635,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
266,MF598668,2015.2452054794521,0.010362694300518135,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.003816793893129771,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.008849557522123894,0.0
267,KT368869,2015.17746613694,0.010362694300518135,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0058309037900874635,0.0,0.004098360655737705,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0024154589371980675
268,KT368879,2015.2452054794521,0.010362694300518135,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0058309037900874635,0.0,0.004098360655737705,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0024154589371980675
269,MT226600,2017.0863013698631,0.010362694300518135,0.0030303030303030303,0.007419183889772125,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0016722408026755853,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0049833887043189366,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0044444444444444444,0.0,0.013636363636363636,0.008849557522123894,0.004830917874396135
270,MT226603,2017.0863013698631,0.010362694300518135,0.006060606060606061,0.007419183889772125,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0016722408026755853,0.0019083969465648854,0.0058309037900874635,0.0,0.009562841530054645,0.0049833887043189366,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0044444444444444444,0.0,0.013636363636363636,0.008849557522123894,0.004830917874396135
271,MT226607,2017.0863013698631,0.010362694300518135,0.006060606060606061,0.00794912559618442,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.005016722408026756,0.0019083969465648854,0.0058309037900874635,0.0,0.006830601092896175,0.0049833887043189366,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0044444444444444444,0.0,0.00909090909090909,0.008849557522123894,0.004830917874396135
272,MT226604,2017.0863013698631,0.010362694300518135,0.004545454545454545,0.007419183889772125,0.0039447731755424065,0.0032679738562091504,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0016722408026755853,0.0019083969465648854,0.0029154518950437317,0.0,0.006830601092896175,0.0049833887043189366,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.008849557522123894,0.004830917874396135
273,MT226606,2017.0863013698631,0.010362694300518135,0.0030303030303030303,0.007419183889772125,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0016722408026755853,0.0019083969465648854,0.0029154518950437317,0.0,0.006830601092896175,0.0049833887043189366,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.013636363636363636,0.008849557522123894,0.004830917874396135
274,MN654986,2017.3301369863013,0.015544041450777202,0.004545454545454545,0.011658717541070483,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0016722408026755853,0.0019083969465648854,0.0058309037900874635,0.0,0.00546448087431694,0.0033222591362126247,0.028846153846153848,0.02727272727272727,0.004048582995951417,0.0,0.0,0.013636363636363636,0.0,0.0024154589371980675
275,MN654974,2017.4123287671232,0.015544041450777202,0.004545454545454545,0.011658717541070483,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0016722408026755853,0.0019083969465648854,0.0058309037900874635,0.0,0.00546448087431694,0.0033222591362126247,0.028846153846153848,0.02727272727272727,0.004048582995951417,0.0,0.0,0.013636363636363636,0.0,0.0024154589371980675
276,MN654981,2017.357202097071,0.015544041450777202,0.004545454545454545,0.011658717541070483,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0016722408026755853,0.0019083969465648854,0.0058309037900874635,0.0,0.00546448087431694,0.0033222591362126247,0.028846153846153848,0.02727272727272727,0.004048582995951417,0.0,0.0,0.013636363636363636,0.0,0.0024154589371980675
277,MN655011,2016.4166666666667,0.010362694300518135,0.006060606060606061,0.008479067302596715,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.00546448087431694,0.0033222591362126247,0.028846153846153848,0.01818181818181818,0.004048582995951417,0.0,0.0,0.013636363636363636,0.0,0.0024154589371980675
278,MN655017,2016.2238337812123,0.010362694300518135,0.006060606060606061,0.00794912559618442,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.00546448087431694,0.0033222591362126247,0.028846153846153848,0.01818181818181818,0.004048582995951417,0.0,0.0,0.013636363636363636,0.0,0.0024154589371980675
279,MN654988,2017.646296176343,0.010362694300518135,0.00909090909090909,0.009009009009009009,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.028846153846153848,0.01818181818181818,0.004048582995951417,0.0044444444444444444,0.0,0.013636363636363636,0.0,0.0024154589371980675
280,MN655014,2017.3291411685145,0.010362694300518135,0.00909090909090909,0.009538950715421303,0.007889546351084813,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.028846153846153848,0.01818181818181818,0.004048582995951417,0.0044444444444444444,0.0,0.013636363636363636,0.0,0.0024154589371980675
281,MN654979,2017.3308307992331,0.010362694300518135,0.00909090909090909,0.009538950715421303,0.007889546351084813,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.028846153846153848,0.01818181818181818,0.004048582995951417,0.0044444444444444444,0.0,0.013636363636363636,0.0,0.0024154589371980675
282,MN654987,2017.3308307992331,0.010362694300518135,0.00909090909090909,0.009538950715421303,0.007889546351084813,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.028846153846153848,0.01818181818181818,0.004048582995951417,0.0044444444444444444,0.0,0.013636363636363636,0.0,0.0024154589371980675
283,MN654977,2017.3801893029597,0.010362694300518135,0.00909090909090909,0.010068892421833599,0.007889546351084813,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.028846153846153848,0.01818181818181818,0.004048582995951417,0.0044444444444444444,0.0,0.013636363636363636,0.0,0.0024154589371980675
284,MN655012,2017.3801893029597,0.010362694300518135,0.00909090909090909,0.010068892421833599,0.007889546351084813,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.028846153846153848,0.01818181818181818,0.004048582995951417,0.0044444444444444444,0.0,0.013636363636363636,0.0,0.0024154589371980675
285,MN654993,2017.3801893029597,0.010362694300518135,0.00909090909090909,0.010068892421833599,0.007889546351084813,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.028846153846153848,0.01818181818181818,0.004048582995951417,0.0044444444444444444,0.0,0.013636363636363636,0.0,0.0024154589371980675
286,MN655015,2017.3801893029597,0.010362694300518135,0.00909090909090909,0.010068892421833599,0.007889546351084813,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0033222591362126247,0.028846153846153848,0.01818181818181818,0.004048582995951417,0.0044444444444444444,0.0,0.013636363636363636,0.0,0.0024154589371980675
287,MN655016,2015.9136986301369,0.02072538860103627,0.0030303030303030303,0.008479067302596715,0.0039447731755424065,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.038461538461538464,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.008849557522123894,0.0024154589371980675
288,MT226602,2017.0863013698631,0.010362694300518135,0.004545454545454545,0.009009009009009009,0.0039447731755424065,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.006688963210702341,0.003816793893129771,0.0029154518950437317,0.0,0.006830601092896175,0.0049833887043189366,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0044444444444444444,0.0,0.00909090909090909,0.008849557522123894,0.0024154589371980675
289,MT226605,2017.0863013698631,0.010362694300518135,0.0030303030303030303,0.009538950715421303,0.0039447731755424065,0.0032679738562091504,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.006688963210702341,0.0019083969465648854,0.0029154518950437317,0.0,0.00546448087431694,0.0049833887043189366,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.008849557522123894,0.0024154589371980675
290,MT226601,2017.0863013698631,0.010362694300518135,0.004545454545454545,0.008479067302596715,0.0039447731755424065,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0016722408026755853,0.003816793893129771,0.0058309037900874635,0.0,0.006830601092896175,0.0049833887043189366,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.013636363636363636,0.008849557522123894,0.004830917874396135
291,MN655002,2017.3301369863013,0.010362694300518135,0.0030303030303030303,0.009538950715421303,0.0039447731755424065,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00546448087431694,0.0033222591362126247,0.028846153846153848,0.01818181818181818,0.004048582995951417,0.0,0.0,0.013636363636363636,0.008849557522123894,0.004830917874396135
292,MN655010,2017.4123287671232,0.010362694300518135,0.0030303030303030303,0.009538950715421303,0.0039447731755424065,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.00546448087431694,0.0033222591362126247,0.028846153846153848,0.01818181818181818,0.004048582995951417,0.0,0.0,0.013636363636363636,0.008849557522123894,0.004830917874396135
293,MN655007,2017.3591836934845,0.010362694300518135,0.0030303030303030303,0.010068892421833599,0.0039447731755424065,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.00546448087431694,0.0033222591362126247,0.028846153846153848,0.01818181818181818,0.004048582995951417,0.0,0.0,0.013636363636363636,0.008849557522123894,0.004830917874396135
294,MN654998,2017.3591836934845,0.010362694300518135,0.0030303030303030303,0.010068892421833599,0.0039447731755424065,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.003816793893129771,0.0058309037900874635,0.0,0.00546448087431694,0.0033222591362126247,0.028846153846153848,0.01818181818181818,0.004048582995951417,0.0,0.0,0.013636363636363636,0.008849557522123894,0.004830917874396135
